"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","Point_5","","5 minutes"
"Point_2:","Point_70","","5 minutes"
"Point_3:","Point_135","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","4/6/2026 00:00:00 - 4/6/2026 23:55:00"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"4/6/2026","00:00:00","19.9","49.6","14.5"
"4/6/2026","00:05:00","19.9","49.7","15.6"
"4/6/2026","00:10:00","19.9","49.8","14.5"
"4/6/2026","00:15:00","19.9","49.8","14.9"
"4/6/2026","00:20:00","19.8","49.8","14.1"
"4/6/2026","00:25:00","19.9","49.8","14.7"
"4/6/2026","00:30:00","19.8","49.8","14.3"
"4/6/2026","00:35:00","19.9","49.6","14.7"
"4/6/2026","00:40:00","19.9","49.9","15.8"
"4/6/2026","00:45:00","19.9","49.8","15.4"
"4/6/2026","00:50:00","19.8","49.8","13.8"
"4/6/2026","00:55:00","19.8","49.9","16.3"
"4/6/2026","01:00:00","19.8","49.8","15.5"
"4/6/2026","01:05:00","19.8","49.9","15.3"
"4/6/2026","01:10:00","19.8","49.9","16.0"
"4/6/2026","01:15:00","19.9","49.9","15.5"
"4/6/2026","01:20:00","19.8","49.8","15.1"
"4/6/2026","01:25:00","19.9","49.8","15.9"
"4/6/2026","01:30:00","19.9","49.9","15.8"
"4/6/2026","01:35:00","19.8","49.8","14.5"
"4/6/2026","01:40:00","19.9","49.9","14.1"
"4/6/2026","01:45:00","19.9","49.9","14.1"
"4/6/2026","01:50:00","19.8","50.0","15.3"
"4/6/2026","01:55:00","19.7","50.1","14.8"
"4/6/2026","02:00:00","19.8","50.0","14.7"
"4/6/2026","02:05:00","19.8","50.0","14.8"
"4/6/2026","02:10:00","19.8","50.0","15.2"
"4/6/2026","02:15:00","19.7","50.2","14.6"
"4/6/2026","02:20:00","19.7","50.3","15.4"
"4/6/2026","02:25:00","19.7","49.9","16.0"
"4/6/2026","02:30:00","19.7","50.2","14.9"
"4/6/2026","02:35:00","19.7","50.2","15.0"
"4/6/2026","02:40:00","19.8","49.9","14.2"
"4/6/2026","02:45:00","19.7","50.3","14.8"
"4/6/2026","02:50:00","19.7","50.2","14.9"
"4/6/2026","02:55:00","19.7","50.2","15.2"
"4/6/2026","03:00:00","19.8","50.2","14.6"
"4/6/2026","03:05:00","19.8","50.1","14.4"
"4/6/2026","03:10:00","19.8","50.3","15.3"
"4/6/2026","03:15:00","19.7","50.3","13.5"
"4/6/2026","03:20:00","19.7","50.4","15.1"
"4/6/2026","03:25:00","19.7","50.4","16.0"
"4/6/2026","03:30:00","19.7","50.4","15.5"
"4/6/2026","03:35:00","19.6","50.5","14.7"
"4/6/2026","03:40:00","19.6","50.4","15.0"
"4/6/2026","03:45:00","19.7","50.4","14.5"
"4/6/2026","03:50:00","19.6","50.3","15.1"
"4/6/2026","03:55:00","19.7","50.5","14.7"
"4/6/2026","04:00:00","19.7","50.5","14.9"
"4/6/2026","04:05:00","19.6","50.3","14.8"
"4/6/2026","04:10:00","19.6","50.5","14.9"
"4/6/2026","04:15:00","19.6","50.6","15.1"
"4/6/2026","04:20:00","19.6","50.6","14.7"
"4/6/2026","04:25:00","19.6","50.5","16.5"
"4/6/2026","04:30:00","19.6","50.5","14.3"
"4/6/2026","04:35:00","19.6","50.6","15.1"
"4/6/2026","04:40:00","19.6","50.6","13.8"
"4/6/2026","04:45:00","19.6","50.5","14.5"
"4/6/2026","04:50:00","19.6","50.6","15.3"
"4/6/2026","04:55:00","19.6","50.7","14.1"
"4/6/2026","05:00:00","19.6","50.6","15.5"
"4/6/2026","05:05:00","19.6","50.4","13.8"
"4/6/2026","05:10:00","19.5","50.7","15.0"
"4/6/2026","05:15:00","19.6","50.6","15.0"
"4/6/2026","05:20:00","19.6","50.6","15.2"
"4/6/2026","05:25:00","19.6","50.7","15.8"
"4/6/2026","05:30:00","19.6","50.7","15.5"
"4/6/2026","05:35:00","19.6","50.8","14.7"
"4/6/2026","05:40:00","19.6","50.8","14.7"
"4/6/2026","05:45:00","19.6","50.7","14.1"
"4/6/2026","05:50:00","19.5","50.7","15.0"
"4/6/2026","05:55:00","19.6","50.8","15.6"
"4/6/2026","06:00:00","19.5","50.8","14.9"
"4/6/2026","06:05:00","19.6","50.8","15.0"
"4/6/2026","06:10:00","19.5","50.8","14.3"
"4/6/2026","06:15:00","19.5","50.9","15.4"
"4/6/2026","06:20:00","19.5","51.0","14.5"
"4/6/2026","06:25:00","19.5","50.8","15.5"
"4/6/2026","06:30:00","19.5","51.0","14.8"
"4/6/2026","06:35:00","19.5","50.9","14.1"
"4/6/2026","06:40:00","19.5","50.8","14.7"
"4/6/2026","06:45:00","19.6","50.9","14.7"
"4/6/2026","06:50:00","19.5","50.9","15.3"
"4/6/2026","06:55:00","19.5","50.9","15.3"
"4/6/2026","07:00:00","19.6","50.7","15.1"
"4/6/2026","07:05:00","19.5","50.9","15.5"
"4/6/2026","07:10:00","19.5","50.8","14.9"
"4/6/2026","07:15:00","19.5","50.9","15.6"
"4/6/2026","07:20:00","19.5","50.9","15.1"
"4/6/2026","07:25:00","19.6","50.8","15.5"
"4/6/2026","07:30:00","19.5","50.8","14.7"
"4/6/2026","07:35:00","19.6","51.0","15.8"
"4/6/2026","07:40:00","19.5","50.8","14.7"
"4/6/2026","07:45:00","19.6","50.8","15.4"
"4/6/2026","07:50:00","19.5","50.7","15.3"
"4/6/2026","07:55:00","19.6","50.8","15.0"
"4/6/2026","08:00:00","19.6","50.8","15.2"
"4/6/2026","08:05:00","19.5","50.7","14.5"
"4/6/2026","08:10:00","19.5","50.7","15.3"
"4/6/2026","08:15:00","19.6","50.7","15.0"
"4/6/2026","08:20:00","19.5","50.6","15.0"
"4/6/2026","08:25:00","19.6","50.6","14.8"
"4/6/2026","08:30:00","19.6","50.6","14.9"
"4/6/2026","08:35:00","19.6","50.6","15.0"
"4/6/2026","08:40:00","19.6","50.5","16.1"
"4/6/2026","08:45:00","19.6","50.5","15.2"
"4/6/2026","08:50:00","19.7","50.3","15.4"
"4/6/2026","08:55:00","19.7","50.3","15.8"
"4/6/2026","09:00:00","19.7","50.5","15.8"
"4/6/2026","09:05:00","19.6","50.3","14.6"
"4/6/2026","09:10:00","19.7","50.4","15.3"
"4/6/2026","09:15:00","19.6","50.4","15.0"
"4/6/2026","09:20:00","19.7","50.4","15.2"
"4/6/2026","09:25:00","19.7","50.3","16.1"
"4/6/2026","09:30:00","19.7","50.3","15.2"
"4/6/2026","09:35:00","19.7","50.3","16.6"
"4/6/2026","09:40:00","19.6","50.2","15.4"
"4/6/2026","09:45:00","19.7","50.1","16.0"
"4/6/2026","09:50:00","19.7","50.1","12.5"
"4/6/2026","09:55:00","19.7","50.1","15.4"
"4/6/2026","10:00:00","19.8","49.9","15.9"
"4/6/2026","10:05:00","19.7","49.9","15.2"
"4/6/2026","10:10:00","19.7","50.0","15.6"
"4/6/2026","10:15:00","19.8","50.0","14.2"
"4/6/2026","10:20:00","19.8","49.7","15.8"
"4/6/2026","10:25:00","19.8","49.9","15.9"
"4/6/2026","10:30:00","19.9","49.7","13.3"
