"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","1AAD9-25_1-P062 ROOM TEMP","","5 minutes"
"Point_2:","1AAD9-26_1-P062 ROOM HUM","","5 minutes"
"Point_3:","1AAD7-27_1-P040 ROOM PRES","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","4/6/2026 00:00:00 - 4/6/2026 23:55:00"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"4/6/2026","00:00:00","21.9","26.5","15.5"
"4/6/2026","00:05:00","21.6","26.9","14.2"
"4/6/2026","00:10:00","21.9","25.8","14.3"
"4/6/2026","00:15:00","22.2","25.2","15.7"
"4/6/2026","00:20:00","21.8","26.6","16.3"
"4/6/2026","00:25:00","21.6","26.9","15.2"
"4/6/2026","00:30:00","21.9","25.7","14.2"
"4/6/2026","00:35:00","22.3","25.3","14.3"
"4/6/2026","00:40:00","21.8","27.4","14.6"
"4/6/2026","00:45:00","21.5","27.7","15.8"
"4/6/2026","00:50:00","21.8","26.2","14.1"
"4/6/2026","00:55:00","22.1","25.6","15.2"
"4/6/2026","01:00:00","21.9","26.5","15.8"
"4/6/2026","01:05:00","21.6","26.9","15.3"
"4/6/2026","01:10:00","21.9","25.9","14.7"
"4/6/2026","01:15:00","22.2","25.3","14.9"
"4/6/2026","01:20:00","21.8","26.5","15.8"
"4/6/2026","01:25:00","21.5","27.1","14.6"
"4/6/2026","01:30:00","21.9","25.7","13.9"
"4/6/2026","01:35:00","22.2","25.4","15.6"
"4/6/2026","01:40:00","21.6","26.9","16.0"
"4/6/2026","01:45:00","21.6","26.9","15.2"
"4/6/2026","01:50:00","22.0","25.6","14.2"
"4/6/2026","01:55:00","22.1","25.4","15.3"
"4/6/2026","02:00:00","21.7","26.7","15.1"
"4/6/2026","02:05:00","21.7","26.5","15.5"
"4/6/2026","02:10:00","22.1","25.1","14.0"
"4/6/2026","02:15:00","22.1","25.9","14.1"
"4/6/2026","02:20:00","21.6","28.0","15.9"
"4/6/2026","02:25:00","21.7","27.2","16.1"
"4/6/2026","02:30:00","22.0","25.6","14.7"
"4/6/2026","02:35:00","22.0","26.1","14.8"
"4/6/2026","02:40:00","21.6","26.7","15.0"
"4/6/2026","02:45:00","21.9","26.0","14.5"
"4/6/2026","02:50:00","22.2","25.1","14.7"
"4/6/2026","02:55:00","21.9","26.4","16.0"
"4/6/2026","03:00:00","21.6","26.9","15.7"
"4/6/2026","03:05:00","21.9","25.7","14.2"
"4/6/2026","03:10:00","22.2","25.3","14.0"
"4/6/2026","03:15:00","21.8","27.2","14.3"
"4/6/2026","03:20:00","21.5","27.8","15.4"
"4/6/2026","03:25:00","21.8","26.2","14.4"
"4/6/2026","03:30:00","22.1","25.6","14.5"
"4/6/2026","03:35:00","21.8","26.7","15.9"
"4/6/2026","03:40:00","21.6","27.1","15.4"
"4/6/2026","03:45:00","21.9","25.8","14.7"
"4/6/2026","03:50:00","22.2","25.4","15.2"
"4/6/2026","03:55:00","21.8","26.6","15.4"
"4/6/2026","04:00:00","21.7","26.5","14.9"
"4/6/2026","04:05:00","22.0","25.4","14.1"
"4/6/2026","04:10:00","22.1","25.7","14.9"
"4/6/2026","04:15:00","21.6","26.9","15.4"
"4/6/2026","04:20:00","21.7","26.3","15.2"
"4/6/2026","04:25:00","22.1","25.1","14.9"
"4/6/2026","04:30:00","22.1","25.9","15.1"
"4/6/2026","04:35:00","21.5","27.0","15.2"
"4/6/2026","04:40:00","21.6","26.3","14.8"
"4/6/2026","04:45:00","22.1","25.1","14.4"
"4/6/2026","04:50:00","22.0","26.0","15.1"
"4/6/2026","04:55:00","21.6","26.6","15.3"
"4/6/2026","05:00:00","21.8","26.0","14.1"
"4/6/2026","05:05:00","22.2","25.1","14.9"
"4/6/2026","05:10:00","21.9","26.4","15.5"
"4/6/2026","05:15:00","21.5","26.7","15.0"
"4/6/2026","05:20:00","21.8","25.9","14.4"
"4/6/2026","05:25:00","22.2","25.3","14.7"
"4/6/2026","05:30:00","21.8","26.6","15.9"
"4/6/2026","05:35:00","21.6","26.8","15.0"
"4/6/2026","05:40:00","22.0","25.6","14.6"
"4/6/2026","05:45:00","22.2","25.4","15.4"
"4/6/2026","05:50:00","21.6","27.0","15.4"
"4/6/2026","05:55:00","21.6","26.8","15.1"
"4/6/2026","06:00:00","21.9","25.6","14.6"
"4/6/2026","06:05:00","22.1","25.5","15.1"
"4/6/2026","06:10:00","21.6","26.9","15.3"
"4/6/2026","06:15:00","21.5","26.8","15.4"
"4/6/2026","06:20:00","21.9","25.7","13.9"
"4/6/2026","06:25:00","22.2","25.5","15.2"
"4/6/2026","06:30:00","21.7","26.6","16.1"
"4/6/2026","06:35:00","21.6","26.7","15.2"
"4/6/2026","06:40:00","22.0","25.4","14.5"
"4/6/2026","06:45:00","22.1","25.7","14.5"
"4/6/2026","06:50:00","21.6","27.0","14.9"
"4/6/2026","06:55:00","21.6","26.6","15.4"
"4/6/2026","07:00:00","22.1","25.5","14.7"
"4/6/2026","07:05:00","22.1","25.7","15.2"
"4/6/2026","07:10:00","21.6","27.0","15.7"
"4/6/2026","07:15:00","21.7","26.7","15.4"
"4/6/2026","07:20:00","22.0","25.5","14.0"
"4/6/2026","07:25:00","22.1","25.9","15.0"
"4/6/2026","07:30:00","21.5","27.2","14.7"
"4/6/2026","07:35:00","21.7","26.6","15.2"
"4/6/2026","07:40:00","22.1","25.5","14.3"
"4/6/2026","07:45:00","22.1","26.1","15.1"
"4/6/2026","07:50:00","21.6","27.3","15.1"
"4/6/2026","07:55:00","21.7","26.7","15.2"
"4/6/2026","08:00:00","22.1","25.5","14.5"
"4/6/2026","08:05:00","22.1","26.1","15.4"
"4/6/2026","08:10:00","21.5","27.6","15.3"
"4/6/2026","08:15:00","21.6","26.8","15.7"
"4/6/2026","08:20:00","22.1","25.5","12.8"
"4/6/2026","08:25:00","22.2","26.8","6.0"
"4/6/2026","08:30:00","21.7","28.1","14.0"
"4/6/2026","08:35:00","21.6","28.4","14.1"
"4/6/2026","08:40:00","22.0","26.4","15.3"
"4/6/2026","08:45:00","22.2","27.1","-0.1"
"4/6/2026","08:50:00","21.7","28.2","15.5"
"4/6/2026","08:55:00","21.6","28.0","15.4"
"4/6/2026","09:00:00","22.0","26.2","14.2"
"4/6/2026","09:05:00","22.4","25.8","16.1"
"4/6/2026","09:10:00","21.9","27.3","16.5"
"4/6/2026","09:15:00","21.5","27.5","14.5"
"4/6/2026","09:20:00","21.8","27.0","-0.1"
"4/6/2026","09:25:00","22.3","25.9","-0.1"
"4/6/2026","09:30:00","22.1","27.2","-0.1"
"4/6/2026","09:35:00","21.7","28.3","-0.1"
"4/6/2026","09:40:00","21.8","28.4","-0.1"
"4/6/2026","09:45:00","22.2","26.1","-0.1"
"4/6/2026","09:50:00","22.2","27.7","11.1"
"4/6/2026","09:55:00","21.7","28.0","15.0"
"4/6/2026","10:00:00","21.8","27.7","1.9"
"4/6/2026","10:05:00","22.2","25.5","14.2"
"4/6/2026","10:10:00","22.3","25.8","14.7"
"4/6/2026","10:15:00","21.8","27.2","15.0"
"4/6/2026","10:20:00","21.6","27.0","14.2"
"4/6/2026","10:25:00","21.9","26.1","15.1"
"4/6/2026","10:30:00","22.3","25.6","15.1"
"4/6/2026","10:35:00","22.1","26.6","15.4"
"4/6/2026","10:40:00","21.7","27.2","15.5"
"4/6/2026","10:45:00","21.8","26.7","15.0"
"4/6/2026","10:50:00","22.2","25.4","15.2"
"4/6/2026","10:55:00","22.1","26.3","15.7"
"4/6/2026","11:00:00","21.7","27.2","16.1"
"4/6/2026","11:05:00","21.8","26.9","15.4"
"4/6/2026","11:10:00","22.2","25.5","14.7"
"4/6/2026","11:15:00","22.2","26.0","13.6"
"4/6/2026","11:20:00","21.7","27.2","16.0"
"4/6/2026","11:25:00","21.7","27.2","15.1"
"4/6/2026","11:30:00","22.1","25.6","14.7"
"4/6/2026","11:35:00","22.1","25.8","15.4"
"4/6/2026","11:40:00","21.7","27.1","15.1"
"4/6/2026","11:45:00","21.7","27.2","15.4"
"4/6/2026","11:50:00","22.1","25.6","14.5"
"4/6/2026","11:55:00","22.2","25.6","14.6"
"4/6/2026","12:00:00","21.8","26.8","14.9"
"4/6/2026","12:05:00","21.7","26.9","14.8"
"4/6/2026","12:10:00","22.1","25.3","14.6"
"4/6/2026","12:15:00","22.2","25.6","15.4"
"4/6/2026","12:20:00","21.8","26.9","15.6"
"4/6/2026","12:25:00","21.7","26.8","15.3"
"4/6/2026","12:30:00","22.1","25.4","14.3"
"4/6/2026","12:35:00","22.3","25.5","12.3"
"4/6/2026","12:40:00","21.8","27.7","11.4"
"4/6/2026","12:45:00","21.5","28.0","15.6"
"4/6/2026","12:50:00","21.8","26.1","14.5"
"4/6/2026","12:55:00","22.2","25.6","15.1"
"4/6/2026","13:00:00","22.0","26.3","14.0"
"4/6/2026","13:05:00","21.7","26.5","16.4"
"4/6/2026","13:10:00","21.9","25.7","14.8"
"4/6/2026","13:15:00","22.3","25.7","26.3"
"4/6/2026","13:20:00","22.0","27.0","14.5"
"4/6/2026","13:25:00","21.7","26.7","15.3"
"4/6/2026","13:30:00","22.0","26.0","13.4"
"4/6/2026","13:35:00","22.3","25.5","3.9"
