"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","2AHU-105.2S032.RMT","","5 minutes"
"Point_2:","2AHU-105.2S032.RMH","","5 minutes"
"Point_3:","2AHU-105.2S032.RPT","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","4/28/2026 14:06:03 - 4/29/2026 12:06:03"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"4/28/2026","14:06:03","20.5","55.1","15.4"
"4/28/2026","14:11:03","20.5","55.2","14.7"
"4/28/2026","14:16:03","20.5","55.1","15.9"
"4/28/2026","14:21:03","20.5","55.2","15.5"
"4/28/2026","14:26:03","20.5","55.1","15.2"
"4/28/2026","14:31:03","20.6","54.8","14.7"
"4/28/2026","14:36:03","20.6","54.8","14.8"
"4/28/2026","14:41:03","20.6","54.9","15.0"
"4/28/2026","14:46:03","20.6","55.0","15.9"
"4/28/2026","14:51:03","20.6","55.2","14.9"
"4/28/2026","14:56:03","20.6","54.8","14.9"
"4/28/2026","15:01:03","20.6","54.7","14.9"
"4/28/2026","15:06:03","20.6","55.2","14.9"
"4/28/2026","15:11:03","20.6","55.2","14.9"
"4/28/2026","15:16:03","20.6","54.9","14.8"
"4/28/2026","15:21:03","20.6","54.7","14.9"
"4/28/2026","15:26:03","20.6","55.0","14.5"
"4/28/2026","15:31:03","20.6","55.2","15.0"
"4/28/2026","15:36:03","20.6","55.4","14.9"
"4/28/2026","15:41:03","20.6","55.3","14.5"
"4/28/2026","15:46:03","20.7","55.1","14.4"
"4/28/2026","15:51:03","20.6","54.6","15.7"
"4/28/2026","15:56:03","20.6","54.6","15.0"
"4/28/2026","16:01:03","20.6","54.8","15.2"
"4/28/2026","16:06:03","20.6","54.8","14.8"
"4/28/2026","16:11:03","20.6","54.9","14.3"
"4/28/2026","16:16:03","20.6","54.7","14.5"
"4/28/2026","16:21:03","20.6","54.8","14.7"
"4/28/2026","16:26:03","20.6","54.7","14.8"
"4/28/2026","16:31:03","20.6","54.9","14.7"
"4/28/2026","16:36:03","20.6","54.9","15.9"
"4/28/2026","16:41:03","20.6","54.8","15.0"
"4/28/2026","16:46:03","20.6","54.5","15.7"
"4/28/2026","16:51:03","20.6","54.3","14.2"
"4/28/2026","16:56:03","20.6","54.3","15.2"
"4/28/2026","17:01:03","20.6","54.0","14.6"
"4/28/2026","17:06:03","20.6","54.0","14.5"
"4/28/2026","17:11:03","20.6","53.7","15.7"
"4/28/2026","17:16:03","20.5","53.8","15.1"
"4/28/2026","17:21:03","20.5","53.7","14.6"
"4/28/2026","17:26:03","20.5","53.9","15.4"
"4/28/2026","17:31:03","20.5","53.8","16.0"
"4/28/2026","17:36:03","20.4","54.2","14.5"
"4/28/2026","17:41:03","20.4","54.2","15.2"
"4/28/2026","17:46:03","20.4","54.0","15.3"
"4/28/2026","17:51:03","20.4","53.8","14.7"
"4/28/2026","17:56:03","20.4","54.0","14.5"
"4/28/2026","18:01:03","20.4","54.5","15.5"
"4/28/2026","18:06:03","20.4","54.3","15.3"
"4/28/2026","18:11:03","20.4","54.0","14.6"
"4/28/2026","18:16:03","20.4","53.9","14.7"
"4/28/2026","18:21:03","20.4","54.4","15.4"
"4/28/2026","18:26:03","20.4","54.0","15.1"
"4/28/2026","18:31:03","20.4","54.2","14.8"
"4/28/2026","18:36:03","20.4","54.4","15.7"
"4/28/2026","18:41:03","20.4","54.0","14.9"
"4/28/2026","18:46:03","20.4","54.2","15.1"
"4/28/2026","18:51:03","20.4","54.2","15.5"
"4/28/2026","18:56:03","20.4","53.8","14.6"
"4/28/2026","19:01:03","20.4","54.3","14.5"
"4/28/2026","19:06:03","20.4","54.1","14.7"
"4/28/2026","19:11:03","20.4","54.0","15.0"
"4/28/2026","19:16:03","20.4","54.0","14.3"
"4/28/2026","19:21:03","20.4","53.7","14.3"
"4/28/2026","19:26:03","20.4","53.8","14.8"
"4/28/2026","19:31:03","20.4","53.7","15.2"
"4/28/2026","19:36:03","20.5","53.5","14.2"
"4/28/2026","19:41:03","20.5","54.0","14.7"
"4/28/2026","19:46:03","20.5","53.4","14.2"
"4/28/2026","19:51:03","20.5","54.2","14.9"
"4/28/2026","19:56:03","20.5","53.5","14.4"
"4/28/2026","20:01:03","20.5","53.7","14.9"
"4/28/2026","20:06:03","20.5","54.0","15.0"
"4/28/2026","20:11:03","20.6","53.5","14.7"
"4/28/2026","20:16:03","20.6","53.7","14.5"
"4/28/2026","20:21:03","20.6","53.5","15.6"
"4/28/2026","20:26:03","20.6","53.5","15.2"
"4/28/2026","20:31:03","20.6","54.0","16.6"
"4/28/2026","20:36:03","20.6","54.2","15.2"
"4/28/2026","20:41:03","20.6","54.3","15.0"
"4/28/2026","20:46:03","20.6","54.4","15.0"
"4/28/2026","20:51:03","20.6","54.7","15.1"
"4/28/2026","20:56:03","20.6","55.6","14.7"
"4/28/2026","21:01:03","20.6","55.7","14.5"
"4/28/2026","21:06:03","20.6","55.6","15.0"
"4/28/2026","21:11:03","20.6","55.9","14.1"
"4/28/2026","21:16:03","20.6","56.2","15.3"
"4/28/2026","21:21:03","20.7","56.2","14.4"
"4/28/2026","21:26:03","20.7","56.2","15.2"
"4/28/2026","21:31:03","20.7","56.1","14.5"
"4/28/2026","21:36:03","20.6","56.2","15.4"
"4/28/2026","21:41:03","20.6","56.2","15.3"
"4/28/2026","21:46:03","20.6","56.2","15.5"
"4/28/2026","21:51:03","20.6","56.0","15.0"
"4/28/2026","21:56:03","20.6","56.2","15.5"
"4/28/2026","22:01:03","20.6","56.5","15.8"
"4/28/2026","22:06:03","20.6","56.4","15.2"
"4/28/2026","22:11:03","20.6","56.5","15.2"
"4/28/2026","22:16:03","20.7","56.6","15.2"
"4/28/2026","22:21:03","20.7","56.8","15.9"
"4/28/2026","22:26:03","20.7","56.8","15.4"
"4/28/2026","22:31:03","20.7","56.6","15.1"
"4/28/2026","22:36:03","20.7","56.7","15.5"
"4/28/2026","22:41:03","20.7","57.0","15.1"
"4/28/2026","22:46:03","20.7","56.8","15.2"
"4/28/2026","22:51:03","20.7","56.9","14.6"
"4/28/2026","22:56:03","20.7","56.6","15.0"
"4/28/2026","23:01:03","20.7","56.5","14.8"
"4/28/2026","23:06:03","20.7","56.7","15.0"
"4/28/2026","23:11:03","20.7","57.2","14.9"
"4/28/2026","23:16:03","20.7","57.2","14.9"
"4/28/2026","23:21:03","20.7","57.1","15.2"
"4/28/2026","23:26:03","20.7","56.9","15.3"
"4/28/2026","23:31:03","20.7","56.9","15.0"
