"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","1AHU-102.1S007.RMT","","5 minutes"
"Point_2:","1AHU-102.1S007.RMH","","5 minutes"
"Point_3:","1AHU-102.1S007.RPT","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","4/28/2026 14:06:03 - 4/29/2026 12:06:03"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"4/28/2026","14:06:03","19.1","48.7","15.5"
"4/28/2026","14:11:03","19.1","48.6","15.1"
"4/28/2026","14:16:03","19.1","48.2","15.4"
"4/28/2026","14:21:03","19.1","48.4","15.2"
"4/28/2026","14:26:03","19.1","48.2","15.6"
"4/28/2026","14:31:03","19.1","48.1","15.1"
"4/28/2026","14:36:03","19.2","47.9","14.5"
"4/28/2026","14:41:03","19.1","48.2","14.6"
"4/28/2026","14:46:03","19.2","48.3","14.5"
"4/28/2026","14:51:03","19.1","48.3","14.9"
"4/28/2026","14:56:03","19.1","48.1","15.0"
"4/28/2026","15:01:03","19.1","48.1","15.0"
"4/28/2026","15:06:03","19.1","47.9","15.3"
"4/28/2026","15:11:03","19.2","48.1","14.9"
"4/28/2026","15:16:03","19.1","48.2","14.7"
"4/28/2026","15:21:03","19.2","48.4","15.2"
"4/28/2026","15:26:03","19.2","48.7","14.7"
"4/28/2026","15:31:03","19.2","48.6","14.9"
"4/28/2026","15:36:03","19.2","48.5","15.0"
"4/28/2026","15:41:03","19.3","48.6","15.0"
"4/28/2026","15:46:03","19.3","48.6","14.5"
"4/28/2026","15:51:03","19.3","48.5","14.8"
"4/28/2026","15:56:03","19.3","48.6","14.7"
"4/28/2026","16:01:03","19.2","48.6","15.3"
"4/28/2026","16:06:03","19.2","48.5","15.2"
"4/28/2026","16:11:03","19.3","48.4","14.4"
"4/28/2026","16:16:03","19.2","48.3","15.5"
"4/28/2026","16:21:03","19.3","48.0","14.9"
"4/28/2026","16:26:03","19.3","47.8","14.2"
"4/28/2026","16:31:03","19.2","48.0","16.5"
"4/28/2026","16:36:03","19.2","48.2","15.2"
"4/28/2026","16:41:03","19.3","48.1","15.6"
"4/28/2026","16:46:03","19.2","47.7","15.6"
"4/28/2026","16:51:03","19.2","47.7","15.2"
