"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","1A063-25_1-P060 ROOM TEMP","","5 minutes"
"Point_2:","1A063-26_1-P060 ROOM HUM","","5 minutes"
"Point_3:","1A060-41_1-P058 ROOM PRES","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","4/6/2026 00:00:00 - 4/6/2026 23:55:00"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"4/6/2026","00:00:00","22.5","47.4","19.1"
"4/6/2026","00:05:00","22.2","48.5","19.1"
"4/6/2026","00:10:00","21.9","49.4","19.5"
"4/6/2026","00:15:00","22.1","48.3","19.4"
"4/6/2026","00:20:00","22.5","46.7","19.2"
"4/6/2026","00:25:00","22.5","47.4","19.4"
"4/6/2026","00:30:00","22.2","48.6","19.7"
"4/6/2026","00:35:00","21.9","49.6","19.3"
"4/6/2026","00:40:00","22.1","48.2","19.3"
"4/6/2026","00:45:00","22.6","46.5","19.3"
"4/6/2026","00:50:00","22.5","47.3","19.0"
"4/6/2026","00:55:00","22.2","48.4","19.3"
"4/6/2026","01:00:00","21.9","49.4","19.7"
"4/6/2026","01:05:00","22.0","48.6","19.5"
"4/6/2026","01:10:00","22.5","46.8","19.1"
"4/6/2026","01:15:00","22.4","47.4","19.5"
"4/6/2026","01:20:00","22.2","48.6","19.5"
"4/6/2026","01:25:00","21.9","49.5","19.6"
"4/6/2026","01:30:00","22.1","48.1","18.6"
"4/6/2026","01:35:00","22.5","46.6","19.0"
"4/6/2026","01:40:00","22.5","47.4","19.0"
"4/6/2026","01:45:00","22.2","48.5","19.4"
"4/6/2026","01:50:00","21.9","49.5","19.1"
"4/6/2026","01:55:00","22.1","48.2","19.2"
"4/6/2026","02:00:00","22.6","46.5","19.5"
"4/6/2026","02:05:00","22.5","47.3","19.5"
"4/6/2026","02:10:00","22.2","48.5","19.4"
"4/6/2026","02:15:00","21.9","49.4","19.1"
"4/6/2026","02:20:00","22.0","48.9","19.2"
"4/6/2026","02:25:00","22.5","46.2","18.7"
"4/6/2026","02:30:00","22.6","46.8","19.3"
"4/6/2026","02:35:00","22.4","48.0","19.3"
"4/6/2026","02:40:00","22.0","49.1","19.2"
"4/6/2026","02:45:00","21.9","49.5","19.4"
"4/6/2026","02:50:00","22.4","46.9","19.2"
"4/6/2026","02:55:00","22.5","46.9","19.4"
"4/6/2026","03:00:00","22.3","48.1","19.1"
"4/6/2026","03:05:00","22.0","49.3","19.4"
"4/6/2026","03:10:00","21.9","49.7","19.7"
"4/6/2026","03:15:00","22.4","46.9","18.9"
"4/6/2026","03:20:00","22.6","46.7","19.2"
"4/6/2026","03:25:00","22.5","47.7","19.1"
"4/6/2026","03:30:00","22.1","48.8","18.8"
"4/6/2026","03:35:00","21.9","49.8","19.3"
"4/6/2026","03:40:00","22.1","48.4","19.5"
"4/6/2026","03:45:00","22.6","46.5","19.2"
"4/6/2026","03:50:00","22.5","47.3","19.3"
"4/6/2026","03:55:00","22.3","48.5","18.9"
"4/6/2026","04:00:00","22.0","49.4","19.4"
"4/6/2026","04:05:00","21.9","49.5","19.8"
"4/6/2026","04:10:00","22.4","47.0","18.5"
"4/6/2026","04:15:00","22.5","47.1","18.9"
"4/6/2026","04:20:00","22.3","48.2","18.7"
"4/6/2026","04:25:00","22.0","49.5","19.2"
"4/6/2026","04:30:00","21.9","49.5","19.3"
"4/6/2026","04:35:00","22.4","46.9","18.7"
"4/6/2026","04:40:00","22.6","47.0","19.2"
"4/6/2026","04:45:00","22.4","48.1","19.3"
"4/6/2026","04:50:00","22.1","49.2","19.6"
"4/6/2026","04:55:00","21.8","49.9","19.9"
"4/6/2026","05:00:00","22.3","47.4","18.7"
"4/6/2026","05:05:00","22.6","46.9","19.0"
"4/6/2026","05:10:00","22.4","48.0","19.6"
"4/6/2026","05:15:00","22.1","49.1","19.2"
