"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","1A082-25_1-P082 ROOM TEMP","","5 minutes"
"Point_2:","1A082-26_1-P082 ROOM HUM","","5 minutes"
"Point_3:","1A082-27_1-P082 ROOM PRES","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","1/4/2026 00:00:00 - 1/4/2026 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"1/4/2026","00:00:00","17.8","49.4","31.6"
"1/4/2026","00:05:00","17.7","49.8","31.8"
"1/4/2026","00:10:00","17.8","51.3","31.6"
"1/4/2026","00:15:00","17.7","52.2","32.0"
"1/4/2026","00:20:00","17.7","50.6","32.1"
"1/4/2026","00:25:00","17.8","48.8","31.9"
"1/4/2026","00:30:00","17.7","49.4","32.0"
"1/4/2026","00:35:00","17.7","51.0","31.8"
"1/4/2026","00:40:00","17.7","52.1","31.8"
"1/4/2026","00:45:00","17.7","50.7","31.9"
"1/4/2026","00:50:00","17.7","49.6","32.0"
"1/4/2026","00:55:00","17.7","49.3","31.9"
"1/4/2026","01:00:00","17.7","49.7","31.7"
"1/4/2026","01:05:00","17.7","50.6","32.0"
"1/4/2026","01:10:00","17.7","51.5","31.8"
"1/4/2026","01:15:00","17.8","52.4","31.9"
"1/4/2026","01:20:00","17.7","51.4","32.1"
"1/4/2026","01:25:00","17.7","48.8","32.2"
"1/4/2026","01:30:00","17.7","49.8","31.8"
"1/4/2026","01:35:00","17.7","50.3","32.0"
"1/4/2026","01:40:00","17.7","51.4","32.0"
"1/4/2026","01:45:00","17.8","51.8","32.0"
"1/4/2026","01:50:00","17.8","50.7","32.3"
"1/4/2026","01:55:00","17.8","48.8","31.9"
"1/4/2026","02:00:00","17.7","49.5","31.5"
"1/4/2026","02:05:00","17.8","49.8","31.8"
"1/4/2026","02:10:00","17.7","50.6","32.0"
"1/4/2026","02:15:00","17.7","52.4","31.5"
"1/4/2026","02:20:00","17.7","51.6","31.6"
"1/4/2026","02:25:00","17.7","49.8","31.8"
"1/4/2026","02:30:00","17.7","48.8","32.0"
"1/4/2026","02:35:00","17.7","50.3","31.8"
"1/4/2026","02:40:00","17.7","52.0","31.4"
"1/4/2026","02:45:00","17.7","51.5","31.7"
"1/4/2026","02:50:00","17.7","49.6","32.3"
"1/4/2026","02:55:00","17.7","48.9","32.3"
"1/4/2026","03:00:00","17.7","49.7","32.0"
"1/4/2026","03:05:00","17.7","50.6","31.8"
"1/4/2026","03:10:00","17.7","51.8","31.7"
"1/4/2026","03:15:00","17.7","51.3","32.2"
"1/4/2026","03:20:00","17.6","49.1","31.7"
"1/4/2026","03:25:00","17.6","49.1","32.0"
"1/4/2026","03:30:00","17.7","49.8","31.6"
"1/4/2026","03:35:00","17.6","50.6","31.9"
"1/4/2026","03:40:00","17.6","52.5","32.2"
"1/4/2026","03:45:00","17.6","49.1","32.1"
"1/4/2026","03:50:00","17.6","49.4","31.8"
