"Key            Name:Suffix                                Trend Definitions Used"
"Point_1:","1AAD8-25_1-P061 ROOM TEMP","","5 minutes"
"Point_2:","1AAD8-26_1-P061 ROOM HUM","","5 minutes"
"Point_3:","1AAD8-27_1-P061 ROOM PRES","","5 minutes"
"Time Interval:","5 Minutes"
"Date Range:","1/4/2026 00:00:00 - 1/4/2026 23:59:59"
"Report Timings:","All Hours"
""
"<>Date","Time","Point_1","Point_2","Point_3"
"1/4/2026","00:00:00","22.1","42.1","15.8"
"1/4/2026","00:05:00","21.4","45.0","17.7"
"1/4/2026","00:10:00","21.3","44.2","17.8"
"1/4/2026","00:15:00","21.8","43.0","17.1"
"1/4/2026","00:20:00","22.1","41.9","15.3"
"1/4/2026","00:25:00","21.3","45.2","18.0"
"1/4/2026","00:30:00","21.5","43.7","17.3"
"1/4/2026","00:35:00","21.9","42.6","17.5"
"1/4/2026","00:40:00","22.1","42.6","15.4"
"1/4/2026","00:45:00","21.2","45.0","18.0"
"1/4/2026","00:50:00","21.6","43.4","17.4"
"1/4/2026","00:55:00","22.0","42.5","17.3"
"1/4/2026","01:00:00","21.8","43.7","16.7"
"1/4/2026","01:05:00","21.3","44.4","17.6"
"1/4/2026","01:10:00","21.7","43.0","17.4"
"1/4/2026","01:15:00","22.1","42.1","15.3"
"1/4/2026","01:20:00","21.4","45.1","18.3"
"1/4/2026","01:25:00","21.5","43.4","17.4"
"1/4/2026","01:30:00","21.9","42.6","17.6"
"1/4/2026","01:35:00","22.0","43.0","15.8"
"1/4/2026","01:40:00","21.2","44.8","17.8"
"1/4/2026","01:45:00","21.6","43.4","17.1"
"1/4/2026","01:50:00","22.0","42.3","16.0"
"1/4/2026","01:55:00","21.5","44.8","17.8"
"1/4/2026","02:00:00","21.4","44.2","17.2"
"1/4/2026","02:05:00","21.8","42.8","17.4"
"1/4/2026","02:10:00","22.1","42.1","15.3"
"1/4/2026","02:15:00","21.2","45.4","17.7"
"1/4/2026","02:20:00","21.5","43.8","17.4"
"1/4/2026","02:25:00","21.9","42.5","17.2"
"1/4/2026","02:30:00","22.0","42.7","15.6"
"1/4/2026","02:35:00","21.3","44.9","17.6"
"1/4/2026","02:40:00","21.6","43.5","17.4"
"1/4/2026","02:45:00","22.0","42.4","17.2"
"1/4/2026","02:50:00","21.8","43.9","17.1"
"1/4/2026","02:55:00","21.3","44.5","17.7"
